Date,Adj Close,Close,High,Low,Open,Volume,RSI,Signal,Portfolio
2017-04-12,205.26235961914065,234.02999877929688,234.9600067138672,233.7700042724609,234.7400054931641,81864400,44.4208501213696,0,12274.0957768535
2017-04-13,203.92919921875,232.50999450683597,234.4900054931641,232.50999450683597,233.63999938964844,92880400,37.40367819094843,0,12274.0957768535
2017-04-17,205.7359771728516,234.57000732421875,234.57000732421875,232.8800048828125,233.1100006103516,68405400,49.13180471736,0,12274.0957768535
2017-04-18,205.1220245361328,233.8699951171875,234.4900054931641,233.0800018310547,233.72000122070312,83225800,45.97929179696677,0,12274.0957768535
2017-04-19,204.74490356445312,233.44000244140625,234.9499969482422,233.17999267578125,234.5200042724609,68699900,44.10717103123446,0,12274.0957768535
2017-04-20,206.41134643554688,235.33999633789065,235.8500061035156,233.77999877929688,234.1499938964844,92572200,53.17920723480516,0,12274.0957768535
2017-04-21,205.7535095214844,234.58999633789065,235.30999755859372,234.1300048828125,235.25,110389800,49.74659654904829,0,12274.0957768535
2017-04-24,208.01638793945312,237.1699981689453,237.41000366210935,234.55999755859372,237.17999267578125,119209900,59.444180295629884,0,12274.0957768535
2017-04-25,209.22674560546875,238.5500030517578,238.9499969482422,237.80999755859372,237.91000366210935,76698300,63.50125646240324,0,12274.0957768535
2017-04-26,209.09523010253903,238.3999938964844,239.52999877929688,238.3500061035156,238.50999450683597,84702500,62.76651273702803,0,12274.0957768535
2017-04-27,209.2706451416016,238.6000061035156,238.9499969482422,237.97999572753903,238.7700042724609,57410300,63.37521264632191,0,12274.0957768535
2017-04-28,208.8145446777344,238.0800018310547,238.92999267578125,237.92999267578125,238.8999938964844,63532800,60.60107366727224,0,12274.0957768535
2017-05-01,209.3407745361328,238.67999267578125,239.1699981689453,238.1999969482422,238.67999267578125,66882500,62.633393696058704,0,12274.0957768535
2017-05-02,209.419677734375,238.7700042724609,238.97999572753903,238.3000030517578,238.83999633789065,57375700,62.94206251394808,0,12274.0957768535
2017-05-03,209.16539001464844,238.47999572753903,238.8800048828125,237.6999969482422,238.7700042724609,73137700,61.187820335569846,0,12274.0957768535
2017-05-04,209.4109344482422,238.75999450683597,238.9199981689453,237.77999877929688,238.8300018310547,61462700,62.28101613099074,0,12274.0957768535
2017-05-05,210.2354278564453,239.6999969482422,239.72000122070312,238.67999267578125,239.19000244140625,62001300,65.76766505882422,0,12274.0957768535
2017-05-08,210.20025634765625,239.66000366210935,239.9199981689453,239.1699981689453,239.75,48385700,65.48956005479666,0,12274.0957768535
2017-05-09,210.00735473632807,239.44000244140625,240.19000244140625,239.0399932861328,239.9600067138672,51363200,63.893738884654724,0,12274.0957768535
2017-05-10,210.38446044921875,239.8699951171875,239.8699951171875,239.1499938964844,239.38999938964844,54293800,65.65563222890307,0,12274.0957768535
2017-05-11,209.9547576904297,239.3800048828125,239.57000732421875,238.1300048828125,239.3500061035156,62358300,61.94624803441422,0,12274.0957768535
2017-05-12,209.60389709472656,238.97999572753903,239.42999267578125,238.6699981689453,239.08999633789065,53912700,59.01441603111771,0,12274.0957768535
2017-05-15,210.76168823242188,240.3000030517578,240.44000244140625,239.4499969482422,239.47000122070312,61918900,64.91535901965764,0,12274.0957768535
2017-05-16,210.56863403320312,240.0800018310547,240.6699981689453,239.6300048828125,240.63999938964844,51241800,63.27934881673238,0,12274.0957768535
2017-05-17,206.8323211669922,235.82000732421875,240.0800018310547,235.75,240.0800018310547,172174100,41.487157902823526,0,12274.0957768535
2017-05-18,207.66558837890625,236.7700042724609,237.75,235.42999267578125,235.72999572753903,107047700,45.9571131471104,0,12274.0957768535
2017-05-19,209.01626586914065,238.30999755859372,239.0800018310547,237.2700042724609,237.3300018310547,115011400,52.31594335973551,0,12274.0957768535
2017-05-22,210.0775451660156,239.5200042724609,239.7100067138672,238.82000732421875,238.8999938964844,61010600,56.63366032055638,0,12274.0957768535
2017-05-23,210.5423583984375,240.0500030517578,240.2400054931641,239.50999450683597,239.9499969482422,48341700,58.40991116257247,0,12274.0957768535
2017-05-24,211.0334930419922,240.6100006103516,240.72999572753903,239.92999267578125,240.32000732421875,46927700,60.26201014746561,0,12274.0957768535
2017-05-25,212.04217529296875,241.75999450683597,242.0800018310547,240.9600067138672,241.1999969482422,64071700,63.8250507332183,0,12274.0957768535
2017-05-26,211.998291015625,241.7100067138672,241.8999938964844,241.4499969482422,241.5399932861328,46629900,63.55804250593271,0,12274.0957768535
2017-05-30,211.8141326904297,241.5,241.7899932861328,241.16000366210935,241.33999633789065,35201900,62.37870817765724,0,12274.0957768535
2017-05-31,211.76153564453125,241.44000244140625,241.8800048828125,240.63999938964844,241.83999633789065,91796000,62.024722300787616,0,12274.0957768535
2017-06-01,213.44554138183597,243.3600006103516,243.3800048828125,241.63999938964844,241.97000122070312,68962000,68.23923895599674,0,12274.0957768535
2017-06-02,214.15594482421875,244.1699981689453,244.3500061035156,243.0800018310547,243.4199981689453,88666100,70.4370970541106,-1,12274.0957768535
2017-06-05,213.998046875,243.9900054931641,244.3000030517578,243.75999450683597,243.97000122070312,44698800,69.28938856608339,0,12274.0957768535
2017-06-06,213.31396484375,243.2100067138672,243.97999572753903,243.1199951171875,243.33999633789065,50375400,64.3939501815188,0,12274.0957768535
2017-06-07,213.70864868164065,243.66000366210935,243.9199981689453,242.8300018310547,243.6000061035156,54144300,65.89127554564577,0,12274.0957768535
2017-06-08,213.8138885498047,243.77999877929688,244.3300018310547,243.1699981689453,243.7700042724609,65950700,66.2982438200523,0,12274.0957768535
2017-06-09,213.4893798828125,243.41000366210935,245.00999450683597,241.9499969482422,244.08999633789065,132256400,63.77154933256179,0,12274.0957768535
2017-06-12,213.44554138183597,243.3600006103516,243.4199981689453,242.3800048828125,243.1300048828125,86108100,63.41991566788735,0,12274.0957768535
2017-06-13,214.4892425537109,244.5500030517578,244.6100006103516,243.5800018310547,243.97999572753903,60067000,67.95082610174327,0,12274.0957768535
2017-06-14,214.21730041503903,244.2400054931641,244.8699951171875,243.2899932861328,244.8600006103516,78602300,65.66847361583211,0,12274.0957768535
2017-06-15,213.80511474609372,243.7700042724609,243.91000366210935,242.3600006103516,242.67999267578125,66464900,62.255247922061955,0,12274.0957768535
2017-06-16,213.851806640625,242.63999938964844,242.8300018310547,241.6300048828125,242.7700042724609,84553100,62.493070394120856,0,12274.0957768535
2017-06-19,215.6321563720703,244.66000366210935,244.72999572753903,243.47999572753903,243.58999633789065,65123800,70.20253390399279,-1,12274.0957768535
2017-06-20,214.1779022216797,243.00999450683597,244.25999450683597,242.9900054931641,244.25,56906400,59.452655050764804,0,12274.0957768535
2017-06-21,214.1250762939453,242.9499969482422,243.58999633789065,242.41000366210935,243.4600067138672,55977600,59.09864158249173,0,12274.0957768535
2017-06-22,214.0280914306641,242.83999633789065,243.52999877929688,242.63999938964844,242.9600067138672,44148100,58.41096471092097,0,12274.0957768535
2017-06-23,214.28370666503903,243.1300048828125,243.50999450683597,242.47000122070312,242.91000366210935,66986800,59.74062710046495,0,12274.0957768535
2017-06-26,214.42465209960935,243.2899932861328,244.3800048828125,243.0500030517578,243.8999938964844,56700500,60.49071247732304,0,12274.0957768535
2017-06-27,212.6972503662109,241.3300018310547,243.3800048828125,241.30999755859372,243.0399932861328,82247700,48.55155107553453,0,12274.0957768535
2017-06-28,214.6009979248047,243.4900054931641,243.72000122070312,242.22999572753903,242.5,70042600,58.3161359746633,0,12274.0957768535
2017-06-29,212.71485900878903,241.3500061035156,243.72000122070312,239.9600067138672,243.66000366210935,106949700,48.49564427625878,0,12274.0957768535
2017-06-30,213.11151123046875,241.8000030517578,242.7100067138672,241.5800018310547,242.27999877929688,86820700,50.3877874164537,0,12274.0957768535
2017-07-03,213.4728240966797,242.2100067138672,243.3800048828125,242.2100067138672,242.8800048828125,39153800,52.113549391847314,0,12274.0957768535
2017-07-05,213.9664001464844,242.7700042724609,243.00999450683597,241.6999969482422,242.6300048828125,54427600,54.444782787655186,0,12274.0957768535
2017-07-06,212.0098114013672,240.5500030517578,242.02999877929688,240.33999633789065,241.88999938964844,65400800,45.076616795129794,0,12274.0957768535
2017-07-07,213.3846740722656,242.1100006103516,242.27999877929688,240.55999755859372,241.2100067138672,57972300,51.40424682225067,0,12274.0957768535
2017-07-10,213.61383056640625,242.3699951171875,242.8000030517578,241.75999450683597,242.1100006103516,36663300,52.38882505095946,0,12274.0957768535
2017-07-11,213.45523071289065,242.19000244140625,242.5500030517578,240.8500061035156,242.3699951171875,50354600,51.6094677878543,0,12274.0957768535
2017-07-12,215.05929565429688,244.00999450683597,244.1999969482422,243.3000030517578,243.3000030517578,59610400,58.35698421696625,0,12274.0957768535
2017-07-13,215.42062377929688,244.4199981689453,244.5500030517578,243.75999450683597,244.0200042724609,39471600,59.71950414825844,0,12274.0957768535
2017-07-14,216.4253845214844,245.55999755859372,245.97000122070312,244.30999755859372,244.4199981689453,60262700,63.31406512483723,0,12274.0957768535
2017-07-17,216.39892578125,245.52999877929688,245.91000366210935,245.3300018310547,245.47000122070312,33531900,63.15424011165727,0,12274.0957768535
2017-07-18,216.5135498046875,245.66000366210935,245.72000122070312,244.6699981689453,245.05999755859372,42742500,63.58312270726371,0,12274.0957768535
2017-07-19,217.6857147216797,246.9900054931641,247.0,246.00999450683597,246.0200042724609,51034300,67.7209250294928,0,12274.0957768535
2017-07-20,217.78268432617188,247.1000061035156,247.4199981689453,246.47000122070312,247.27999877929688,47135200,68.04440362745339,0,12274.0957768535
2017-07-21,217.5887756347656,246.8800048828125,246.91000366210935,246.17999267578125,246.44000244140625,82340800,66.60696130617676,0,12274.0957768535
2017-07-24,217.535888671875,246.82000732421875,246.97999572753903,246.27999877929688,246.7899932861328,46622300,66.19622107006079,0,12274.0957768535
2017-07-25,218.0647125244141,247.4199981689453,247.8000030517578,247.16000366210935,247.67999267578125,54915600,68.30115358341563,0,12274.0957768535
2017-07-26,218.073486328125,247.42999267578125,247.7899932861328,247.1300048828125,247.75,47575400,68.3363821538982,0,12274.0957768535
2017-07-27,217.8707733154297,247.1999969482422,248.0,245.67999267578125,247.9600067138672,70766600,66.49757671564224,0,12274.0957768535
2017-07-28,217.6151885986328,246.91000366210935,247.05999755859372,246.1300048828125,246.6499938964844,50088400,64.1536548209434,0,12274.0957768535
2017-07-31,217.4918212890625,246.7700042724609,247.47999572753903,246.52999877929688,247.3699951171875,65838700,62.999342764840506,0,12274.0957768535
2017-08-01,217.97653198242188,247.32000732421875,247.5,246.72000122070312,247.4600067138672,55050400,65.61700004776387,0,12274.0957768535
2017-08-02,218.08233642578125,247.44000244140625,247.6000061035156,246.3699951171875,247.47000122070312,47211200,66.17945779418233,0,12274.0957768535
2017-08-03,217.6592559814453,246.9600067138672,247.33999633789065,246.63999938964844,247.30999755859372,40856000,61.82425149802437,0,12274.0957768535
2017-08-04,218.05589294433597,247.41000366210935,247.7899932861328,246.97000122070312,247.5200042724609,60191800,64.20268439393722,0,12274.0957768535
2017-08-07,218.4613037109375,247.8699951171875,247.8699951171875,247.3699951171875,247.4900054931641,31995000,66.50007061098921,0,12274.0957768535
2017-08-08,217.9236602783203,247.25999450683597,248.91000366210935,246.8300018310547,247.50999450683597,61719400,60.916615050688684,0,12274.0957768535
2017-08-09,217.9148712158203,247.25,247.30999755859372,246.05999755859372,246.47000122070312,62632600,60.82670502126857,0,12274.0957768535
2017-08-10,214.8389129638672,243.75999450683597,246.44000244140625,243.6999969482422,246.2899932861328,120479500,39.0846313110724,0,12274.0957768535
2017-08-11,215.15621948242188,244.1199951171875,244.8000030517578,243.75,244.0200042724609,74869900,41.41114145269444,0,12274.0957768535
2017-08-14,217.28909301757807,246.5399932861328,246.7899932861328,245.5500030517578,245.58999633789065,73291900,54.100892650059436,0,12274.0957768535
2017-08-15,217.2626800537109,246.50999450683597,247.0,246.16000366210935,246.97999572753903,55242700,53.94507144528578,0,12274.0957768535
2017-08-16,217.64163208007807,246.94000244140625,247.57000732421875,246.4499969482422,247.1100006103516,56715500,55.907261107854765,0,12274.0957768535
2017-08-17,214.2484130859375,243.08999633789065,246.6000061035156,243.08999633789065,246.2400054931641,128490400,39.62681298416524,0,12274.0957768535
2017-08-18,213.9135284423828,242.7100067138672,244.19000244140625,242.1999969482422,242.8999938964844,136748000,38.43716755053644,0,12274.0957768535
2017-08-21,214.0809631347656,242.8999938964844,243.1999969482422,241.8300018310547,242.63999938964844,65469700,39.41647228433406,0,12274.0957768535
2017-08-22,216.31964111328125,245.44000244140625,245.6199951171875,243.5500030517578,243.57000732421875,63140100,50.70702394231788,0,12274.0957768535
2017-08-23,215.54405212402344,244.55999755859372,245.0500030517578,244.16000366210935,244.3300018310547,50203800,47.41047447778349,0,12274.0957768535
2017-08-24,215.0416717529297,243.9900054931641,245.17999267578125,243.75,245.0,50741700,45.35368534872688,0,12274.0957768535
2017-08-25,215.54405212402344,244.55999755859372,245.6100006103516,244.38999938964844,244.8999938964844,64445900,47.79279107447522,0,12274.0957768535
2017-08-28,215.5528106689453,244.57000732421875,245.1999969482422,244.08999633789065,245.1699981689453,40565600,47.83650506072384,0,12274.0957768535
2017-08-29,215.79962158203125,244.8500061035156,245.1499938964844,242.92999267578125,243.05999755859372,51135700,49.12914059502501,0,12274.0957768535
2017-08-30,216.82200622558597,246.00999450683597,246.32000732421875,244.6199951171875,244.8300018310547,62030800,54.19293975539302,0,12274.0957768535
2017-08-31,218.1263885498047,247.4900054931641,247.7700042724609,246.0500030517578,246.72000122070312,103803900,59.70410546680674,0,12274.0957768535
2017-09-01,218.4348602294922,247.83999633789065,248.3300018310547,247.6699981689453,247.9199981689453,62007000,60.90211263467676,0,12274.0957768535
2017-09-05,216.86602783203125,246.05999755859372,247.5200042724609,244.9499969482422,247.25999450683597,91398800,52.37387561158933,0,12274.0957768535
2017-09-06,217.6063537597656,246.8999938964844,247.27999877929688,246.22999572753903,246.83999633789065,57916900,55.53795540715765,0,12274.0957768535
2017-09-07,217.57994079589844,246.8699951171875,247.2700042724609,246.3999938964844,247.25,58034700,55.3965507312011,0,12274.0957768535
2017-09-08,217.32432556152344,246.5800018310547,247.1100006103516,246.3000030517578,246.5399932861328,63832800,53.96457093136848,0,12274.0957768535
2017-09-11,219.64230346679688,249.2100067138672,249.3000030517578,248.0200042724609,248.0399932861328,71364800,63.24346084762019,0,12274.0957768535
2017-09-12,220.38265991210935,250.0500030517578,250.08999633789065,249.4199981689453,249.6300048828125,56896000,65.62656495243363,0,12274.0957768535
2017-09-13,220.4884033203125,250.1699981689453,250.2100067138672,249.58999633789065,249.72000122070312,59228000,65.96597047035092,0,12274.0957768535
2017-09-14,220.41790771484372,250.08999633789065,250.32000732421875,249.6000061035156,249.8000030517578,95446300,65.50162473550456,0,12274.0957768535
2017-09-15,220.7146453857422,249.19000244140625,249.2899932861328,248.57000732421875,248.69000244140625,95432400,66.56840250333194,0,12274.0957768535
2017-09-18,221.18408203125,249.72000122070312,250.1199951171875,249.27999877929688,249.6100006103516,46235200,68.24151110798712,0,12274.0957768535
2017-09-19,221.40548706054688,249.97000122070312,250.07000732421875,249.6000061035156,250.0,47108100,69.02877540673073,0,12274.0957768535
2017-09-20,221.48519897460935,250.05999755859372,250.19000244140625,248.9199981689453,250.07000732421875,59574100,69.32361469254701,0,12274.0957768535
2017-09-21,220.89175415039065,249.38999938964844,249.97999572753903,249.19000244140625,249.8800048828125,48211400,64.40767667303628,0,12274.0957768535
2017-09-22,220.93603515625,249.44000244140625,249.6300048828125,249.0200042724609,249.0500030517578,51214000,64.60934403886102,0,12274.0957768535
2017-09-25,220.4842987060547,248.92999267578125,249.5500030517578,248.0800018310547,249.1499938964844,57064400,60.823169129093564,0,12274.0957768535
2017-09-26,220.6171875,249.0800018310547,249.6999969482422,248.80999755859372,249.4199981689453,54082000,61.53722769577428,0,12274.0957768535
2017-09-27,221.47640991210935,250.0500030517578,250.4900054931641,248.8699951171875,249.8800048828125,81001400,65.8689101178777,0,12274.0957768535
2017-09-28,221.7420959472656,250.3500061035156,250.44000244140625,249.6300048828125,249.72999572753903,44778800,67.1026531506473,0,12274.0957768535
2017-09-29,222.52149963378903,251.22999572753903,251.32000732421875,250.1300048828125,250.33999633789065,85578000,70.47437727911148,-1,12274.0957768535
2017-10-02,223.4869842529297,252.32000732421875,252.32000732421875,251.2899932861328,251.4900054931641,59023000,74.02578963163857,-1,12274.0957768535
2017-10-03,223.96517944335935,252.8600006103516,252.88999938964844,252.22999572753903,252.32000732421875,66810200,75.59175826334598,-1,12274.0957768535
2017-10-04,224.23097229003903,253.16000366210935,253.44000244140625,252.55999755859372,252.69000244140625,55953600,76.44192342055585,-1,12274.0957768535
2017-10-05,225.5595245361328,254.66000366210935,254.67999267578125,253.1999969482422,253.5399932861328,63522800,80.16151562442205,-1,12274.0957768535
2017-10-06,225.3027191162109,254.3699951171875,254.6999969482422,253.8500061035156,254.1499938964844,80646000,77.6106530150704,-1,12274.0957768535
2017-10-09,224.93069458007807,253.9499969482422,254.6999969482422,253.6499938964844,254.6300048828125,35803100,73.93992476417044,-1,12274.0957768535
2017-10-10,225.5240936279297,254.6199951171875,255.0500030517578,253.97999572753903,254.6000061035156,43057400,75.89806066661058,-1,12274.0957768535
2017-10-11,225.87841796875,255.0200042724609,255.0200042724609,254.32000732421875,254.50999450683597,47674300,77.00893536083223,-1,12274.0957768535
2017-10-12,225.54188537597656,254.63999938964844,255.05999755859372,254.3699951171875,254.66000366210935,47065100,73.54189629091813,-1,12274.0957768535
2017-10-13,225.81643676757807,254.9499969482422,255.2700042724609,254.63999938964844,255.13999938964844,54800400,74.54861967911751,-1,12274.0957768535
2017-10-16,226.1175537109375,255.2899932861328,255.50999450683597,254.82000732421875,255.2100067138672,38221700,75.64324888036431,-1,12274.0957768535
2017-10-17,226.2769927978516,255.47000122070312,255.5200042724609,254.97999572753903,255.22999572753903,31561000,76.22628705606803,-1,12274.0957768535
2017-10-18,226.4984130859375,255.72000122070312,255.9499969482422,255.5,255.8999938964844,40888300,77.04797321590289,-1,12274.0957768535
2017-10-19,226.56039428710935,255.7899932861328,255.8300018310547,254.3500061035156,254.8300018310547,61903800,77.28464999517583,-1,12274.0957768535
2017-10-20,227.72959899902344,257.1099853515625,257.1400146484375,255.7700042724609,256.70001220703125,89176400,81.2189668975011,-1,12274.0957768535
2017-10-23,226.8438873291016,256.1099853515625,257.510009765625,256.0199890136719,257.4800109863281,63915300,71.1636732895366,-1,12274.0957768535
2017-10-24,227.24246215820312,256.5599975585937,256.8299865722656,256.1499938964844,256.6000061035156,66935900,72.79587646567053,-1,12274.0957768535
2017-10-25,226.1175537109375,255.2899932861328,256.3099975585937,254.0,256.17999267578125,103715300,62.11046910437709,0,12274.0957768535
2017-10-26,226.4098663330078,255.6199951171875,256.29998779296875,255.47999572753903,255.9900054931641,69798000,63.60545029490077,0,12274.0957768535
2017-10-27,228.2610321044922,257.7099914550781,257.8900146484375,255.6300048828125,256.4700012207031,85562500,71.32234482722933,-1,12274.0957768535
2017-10-30,227.4107818603516,256.75,257.6000061035156,256.4100036621094,256.4700012207031,54285700,64.55212324137044,0,12274.0957768535
2017-10-31,227.76502990722656,257.1499938964844,257.44000244140625,256.8099975585937,257.17999267578125,60304800,66.00022376851229,0,12274.0957768535
2017-11-01,228.066162109375,257.489990234375,258.42999267578125,257.07000732421875,258.0400085449219,54202700,67.22589432438815,0,12274.0957768535
2017-11-02,228.15475463867188,257.5899963378906,257.75,256.19000244140625,257.4100036621094,56449500,67.59599591942775,0,12274.0957768535
2017-11-03,228.9164886474609,258.45001220703125,258.5,257.29998779296875,257.7699890136719,59589700,70.66352676263868,-1,12274.0957768535
2017-11-06,229.27078247070312,258.8500061035156,259.0,258.2200012207031,258.29998779296875,49652600,71.9916042435717,-1,12274.0957768535
2017-11-07,229.11134338378903,258.6700134277344,259.3500061035156,258.0899963378906,258.9700012207031,57502200,70.44603674661424,-1,12274.0957768535
2017-11-08,229.50100708007807,259.1099853515625,259.2200012207031,258.1499938964844,258.4700012207031,50469600,72.02666658830877,-1,12274.0957768535
2017-11-09,228.6684417724609,258.1700134277344,258.3900146484375,256.3599853515625,257.7300109863281,95085500,64.13412838823162,0,12274.0957768535
2017-11-10,228.59759521484372,258.0899963378906,258.2900085449219,257.3699951171875,257.7300109863281,59984700,63.496513597329674,0,12274.0957768535
2017-11-13,228.8102264404297,258.3299865722656,258.5899963378906,257.2699890136719,257.3099975585937,50228600,64.63299020639938,0,12274.0957768535
2017-11-14,228.27874755859372,257.7300109863281,257.8500061035156,256.5199890136719,257.4100036621094,61315200,59.63525873677693,0,12274.0957768535
2017-11-15,227.1361389160156,256.44000244140625,257.2200012207031,255.6300048828125,256.6199951171875,80811500,50.58012723385164,0,12274.0957768535
2017-11-16,229.06704711914065,258.6199951171875,259.0400085449219,257.4700012207031,257.5199890136719,67777000,61.279945860776316,0,12274.0957768535
2017-11-17,228.3938751220703,257.8599853515625,258.5899963378906,257.7699890136719,258.2200012207031,75756800,56.67312768391082,0,12274.0957768535
2017-11-20,228.78358459472656,258.29998779296875,258.5199890136719,257.8599853515625,258.1400146484375,48075500,58.61288524758168,0,12274.0957768535
2017-11-21,230.28048706054688,259.989990234375,260.20001220703125,258.260009765625,259.17999267578125,69176800,65.07988701665859,0,12274.0957768535
2017-11-22,230.07681274414065,259.760009765625,260.1499938964844,259.57000732421875,260.0,45033400,63.62315233883937,0,12274.0957768535
2017-11-24,230.6082305908203,260.3599853515625,260.4800109863281,260.1600036621094,260.32000732421875,27856500,65.77570008243733,0,12274.0957768535
2017-11-27,230.49310302734372,260.2300109863281,260.75,260.0,260.4100036621094,52274900,64.8799922284826,0,12274.0957768535
2017-11-28,232.83139038085935,262.8699951171875,262.8999938964844,260.6499938964844,260.760009765625,98971700,72.9399497444982,-1,12274.0957768535
2017-11-29,232.68966674804688,262.7099914550781,263.6300048828125,262.20001220703125,263.0199890136719,77512100,71.86344667928076,-1,12274.0957768535
2017-11-30,234.72689819335935,265.010009765625,266.04998779296875,263.6700134277344,263.760009765625,127894400,77.09629680639442,-1,12274.0957768535
2017-12-01,234.23968505859372,264.4599914550781,265.3099975585937,260.760009765625,264.760009765625,164390900,73.5722262238278,-1,12274.0957768535
2017-12-04,233.9563140869141,264.1400146484375,266.79998779296875,264.0799865722656,266.3099975585937,94040600,71.52443090428774,-1,12274.0957768535
2017-12-05,233.1148223876953,263.19000244140625,265.1499938964844,263.0400085449219,263.19000244140625,77994500,65.67823601734997,0,12274.0957768535
2017-12-06,233.15907287597656,263.239990234375,263.7300109863281,262.7099914550781,263.29998779296875,75898600,65.83637383935569,0,12274.0957768535
2017-12-07,233.8942413330078,264.07000732421875,264.42999267578125,262.94000244140625,264.07000732421875,77218600,68.43821727422129,0,12274.0957768535
2017-12-08,235.1697540283203,265.510009765625,265.5199890136719,264.0299987792969,265.1600036621094,76563900,72.36993007487631,-1,12274.0957768535
2017-12-11,235.87828063964844,266.3099975585937,266.3800048828125,265.4800109863281,266.3099975585937,83077500,74.28614211339168,-1,12274.0957768535
2017-12-12,236.2946319580078,266.7799987792969,267.32000732421875,266.3500061035156,267.2099914550781,85195800,75.36723546558814,-1,12274.0957768535
2017-12-13,236.26806640625,266.75,267.5599975585937,266.6499938964844,267.0599975585937,102905400,75.15013073947777,-1,12274.0957768535
2017-12-14,235.30255126953125,265.6600036621094,267.2200012207031,265.6000061035156,267.0899963378906,100666700,67.53558045666264,0,12274.0957768535
2017-12-15,237.2620391845703,266.510009765625,267.0400085449219,265.3900146484375,265.45001220703125,144610300,73.42148724337318,-1,12274.0957768535
2017-12-18,238.76654052734372,268.20001220703125,268.6000061035156,267.9800109863281,268.1000061035156,83653600,76.88650893616567,-1,12274.0957768535
2017-12-19,237.849609375,267.1700134277344,268.5299987792969,267.0899963378906,268.4800109863281,82382900,70.82615768855696,-1,12274.0957768535
2017-12-20,237.72494506835935,267.0299987792969,268.3299865722656,266.69000244140625,268.2699890136719,76751500,70.01808953390709,-1,12274.0957768535
2017-12-21,238.21458435058597,267.5799865722656,268.3900146484375,267.29998779296875,267.739990234375,67032300,71.39835957728401,-1,12274.0957768535
2017-12-22,238.1522979736328,267.510009765625,267.6400146484375,266.8999938964844,267.6000061035156,78720900,70.95088939194811,-1,12274.0957768535
2017-12-26,237.86734008789065,267.19000244140625,267.44000244140625,266.8900146484375,267.04998779296875,45244400,68.82569448735185,0,12274.0957768535
2017-12-27,237.983154296875,267.32000732421875,267.7300109863281,267.010009765625,267.3800048828125,57751000,69.22910471365998,0,12274.0957768535
2017-12-28,238.4727783203125,267.8699951171875,267.9200134277344,267.45001220703125,267.8900146484375,45116100,70.94114570881437,-1,12274.0957768535
2017-12-29,237.57362365722656,266.8599853515625,268.54998779296875,266.6400146484375,268.5299987792969,96007400,63.90893356290579,0,12274.0957768535
2018-01-02,239.27395629882807,268.7699890136719,268.8099975585937,267.3999938964844,267.8399963378906,86655700,69.97097815050337,0,12274.0957768535
2018-01-03,240.78746032714844,270.4700012207031,270.6400146484375,268.9599914550781,268.9599914550781,90070400,74.1354399228195,-1,12274.0957768535
2018-01-04,241.8023681640625,271.6099853515625,272.1600036621094,270.5400085449219,271.20001220703125,80636400,76.48994212191556,-1,12274.0957768535
2018-01-05,243.41378784179688,273.4200134277344,273.5599975585937,271.95001220703125,272.510009765625,83524000,79.65649361022768,-1,12274.0957768535
2018-01-08,243.85885620117188,273.9200134277344,274.1000061035156,272.9800109863281,273.3099975585937,57319200,80.44010738787226,-1,12274.0957768535
2018-01-09,244.41082763671875,274.5400085449219,275.25,274.0799865722656,274.3999938964844,57254000,81.39714796500697,-1,12274.0957768535
2018-01-10,244.03689575195312,274.1199951171875,274.4200134277344,272.9200134277344,273.67999267578125,69574300,78.59170668031071,-1,12274.0957768535
2018-01-11,245.81741333007807,276.1199951171875,276.1199951171875,274.5599975585937,274.75,62361500,81.80708913586174,-1,12274.0957768535
2018-01-12,247.41989135742188,277.9200134277344,278.1099853515625,276.0799865722656,276.4200134277344,90816100,84.11894355148272,-1,12274.0957768535
2018-01-16,246.57418823242188,276.9700012207031,280.0899963378906,276.17999267578125,279.3500061035156,106555100,78.45292532104926,-1,12274.0957768535
2018-01-17,248.92437744140625,279.6099853515625,280.04998779296875,276.9700012207031,278.0299987792969,113258800,82.06775886599384,-1,12274.0957768535
2018-01-18,248.5059509277344,279.1400146484375,279.9599914550781,278.5799865722656,279.4800109863281,100728000,79.51021000858383,-1,12274.0957768535
2018-01-19,249.63661193847656,280.4100036621094,280.4100036621094,279.1400146484375,279.79998779296875,140920100,81.21388319176741,-1,12274.0957768535
2018-01-22,251.6663818359375,282.69000244140625,282.69000244140625,280.1099853515625,280.1700134277344,91322400,83.81551967236118,-1,12274.0957768535
2018-01-23,252.2004547119141,283.2900085449219,283.6199951171875,282.3699951171875,282.739990234375,97084700,84.42664485615954,-1,12274.0957768535
2018-01-24,252.10269165039065,283.17999267578125,284.70001220703125,281.8399963378906,284.0199890136719,134816100,83.80283948387246,-1,12274.0957768535
2018-01-25,252.2094268798828,283.29998779296875,284.2699890136719,282.3999938964844,284.1600036621094,84587300,83.94233799440364,-1,12274.0957768535
2018-01-26,255.12945556640625,286.5799865722656,286.6300048828125,283.9599914550781,284.25,107743100,87.19222575041766,-1,12274.0957768535
2018-01-29,253.43804931640625,284.67999267578125,286.42999267578125,284.5,285.92999267578125,90118300,77.41817728968164,-1,12274.0957768535
2018-01-30,250.8384246826172,281.760009765625,284.739990234375,281.2200012207031,282.6000061035156,131796400,65.301882737639,0,12274.0957768535
2018-01-31,250.9630279541016,281.8999938964844,283.29998779296875,280.67999267578125,282.7300109863281,108364800,65.57994491944542,0,12274.0957768535
